codigo,codigo_capitulo,capitulo_cid10,internacoes
355240,Cap 18,XVIII. Sintomas e achados anormais não classificados,196
355240,Cap 19,XIX. Lesões e envenenamentos por causas externas,2077
355240,Cap 21,XXI. Contatos com serviços de saúde,530
355250,Cap 01,I. Doenças infecciosas e parasitárias,352
355250,Cap 02,II. Neoplasias (tumores),36
355250,Cap 03,III. Doenças do sangue e transtornos imunitários,28
355250,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",125
355250,Cap 05,V. Transtornos mentais e comportamentais,6
355250,Cap 06,VI. Doenças do sistema nervoso,86
355250,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,2
355250,Cap 09,IX. Doenças do aparelho circulatório,893
355250,Cap 10,X. Doenças do aparelho respiratório,1026
355250,Cap 11,XI. Doenças do aparelho digestivo,916
355250,Cap 12,XII. Doenças da pele e do tecido subcutâneo,84
355250,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,289
355250,Cap 14,XIV. Doenças do aparelho geniturinário,266
355250,Cap 15,"XV. Gravidez, parto e puerpério",2388
355250,Cap 16,XVI. Afecções originadas no período perinatal,335
355250,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,38
355250,Cap 18,XVIII. Sintomas e achados anormais não classificados,52
355250,Cap 19,XIX. Lesões e envenenamentos por causas externas,1179
355250,Cap 21,XXI. Contatos com serviços de saúde,325
355260,Cap 01,I. Doenças infecciosas e parasitárias,177
355260,Cap 03,III. Doenças do sangue e transtornos imunitários,3
355260,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",23
355260,Cap 05,V. Transtornos mentais e comportamentais,1
355260,Cap 06,VI. Doenças do sistema nervoso,1
355260,Cap 07,VII. Doenças do olho e anexos,1
355260,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
355260,Cap 09,IX. Doenças do aparelho circulatório,43
355260,Cap 10,X. Doenças do aparelho respiratório,206
355260,Cap 11,XI. Doenças do aparelho digestivo,257
355260,Cap 12,XII. Doenças da pele e do tecido subcutâneo,32
355260,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,9
355260,Cap 14,XIV. Doenças do aparelho geniturinário,117
355260,Cap 15,"XV. Gravidez, parto e puerpério",4
355260,Cap 18,XVIII. Sintomas e achados anormais não classificados,6
355260,Cap 21,XXI. Contatos com serviços de saúde,135
355270,Cap 01,I. Doenças infecciosas e parasitárias,138
355270,Cap 02,II. Neoplasias (tumores),1
355270,Cap 03,III. Doenças do sangue e transtornos imunitários,11
355270,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",39
355270,Cap 06,VI. Doenças do sistema nervoso,1
355270,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,6
355270,Cap 09,IX. Doenças do aparelho circulatório,83
355270,Cap 10,X. Doenças do aparelho respiratório,227
355270,Cap 11,XI. Doenças do aparelho digestivo,99
355270,Cap 12,XII. Doenças da pele e do tecido subcutâneo,104
355270,Cap 14,XIV. Doenças do aparelho geniturinário,82
355270,Cap 15,"XV. Gravidez, parto e puerpério",100
355270,Cap 18,XVIII. Sintomas e achados anormais não classificados,1
355270,Cap 21,XXI. Contatos com serviços de saúde,13
355280,Cap 01,I. Doenças infecciosas e parasitárias,598
355280,Cap 02,II. Neoplasias (tumores),670
355280,Cap 03,III. Doenças do sangue e transtornos imunitários,80
355280,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",227
355280,Cap 05,V. Transtornos mentais e comportamentais,490
355280,Cap 06,VI. Doenças do sistema nervoso,216
355280,Cap 07,VII. Doenças do olho e anexos,39
355280,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,15
355280,Cap 09,IX. Doenças do aparelho circulatório,3068
355280,Cap 10,X. Doenças do aparelho respiratório,2165
355280,Cap 11,XI. Doenças do aparelho digestivo,3102
355280,Cap 12,XII. Doenças da pele e do tecido subcutâneo,442
355280,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,230
355280,Cap 14,XIV. Doenças do aparelho geniturinário,1175
355280,Cap 15,"XV. Gravidez, parto e puerpério",3430
355280,Cap 16,XVI. Afecções originadas no período perinatal,573
355280,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,206
355280,Cap 18,XVIII. Sintomas e achados anormais não classificados,405
355280,Cap 19,XIX. Lesões e envenenamentos por causas externas,2973
355280,Cap 21,XXI. Contatos com serviços de saúde,181
355300,Cap 01,I. Doenças infecciosas e parasitárias,23
355300,Cap 02,II. Neoplasias (tumores),16
355300,Cap 03,III. Doenças do sangue e transtornos imunitários,7
355300,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",13
355300,Cap 05,V. Transtornos mentais e comportamentais,57
355300,Cap 06,VI. Doenças do sistema nervoso,5
355300,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
355300,Cap 09,IX. Doenças do aparelho circulatório,21
355300,Cap 10,X. Doenças do aparelho respiratório,123
355300,Cap 11,XI. Doenças do aparelho digestivo,80
355300,Cap 12,XII. Doenças da pele e do tecido subcutâneo,24
355300,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,5
355300,Cap 14,XIV. Doenças do aparelho geniturinário,79
355300,Cap 15,"XV. Gravidez, parto e puerpério",165
355300,Cap 16,XVI. Afecções originadas no período perinatal,15
355300,Cap 18,XVIII. Sintomas e achados anormais não classificados,10
355300,Cap 19,XIX. Lesões e envenenamentos por causas externas,17
355300,Cap 21,XXI. Contatos com serviços de saúde,10
355330,Cap 01,I. Doenças infecciosas e parasitárias,27
355330,Cap 02,II. Neoplasias (tumores),54
355330,Cap 03,III. Doenças do sangue e transtornos imunitários,35
355330,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",23
355330,Cap 05,V. Transtornos mentais e comportamentais,8
355330,Cap 06,VI. Doenças do sistema nervoso,18
355330,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
355330,Cap 09,IX. Doenças do aparelho circulatório,127
355330,Cap 10,X. Doenças do aparelho respiratório,155
355330,Cap 11,XI. Doenças do aparelho digestivo,162
355330,Cap 12,XII. Doenças da pele e do tecido subcutâneo,16
355330,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,21
355330,Cap 14,XIV. Doenças do aparelho geniturinário,265
355330,Cap 15,"XV. Gravidez, parto e puerpério",204
355330,Cap 16,XVI. Afecções originadas no período perinatal,9
355330,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
355330,Cap 18,XVIII. Sintomas e achados anormais não classificados,35
355330,Cap 19,XIX. Lesões e envenenamentos por causas externas,98
355330,Cap 21,XXI. Contatos com serviços de saúde,14
355340,Cap 01,I. Doenças infecciosas e parasitárias,509
355340,Cap 03,III. Doenças do sangue e transtornos imunitários,7
355340,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",155
355340,Cap 05,V. Transtornos mentais e comportamentais,221
355340,Cap 06,VI. Doenças do sistema nervoso,1
355340,Cap 09,IX. Doenças do aparelho circulatório,9
355340,Cap 10,X. Doenças do aparelho respiratório,294
355340,Cap 11,XI. Doenças do aparelho digestivo,43
355340,Cap 12,XII. Doenças da pele e do tecido subcutâneo,1
355340,Cap 14,XIV. Doenças do aparelho geniturinário,245
355340,Cap 18,XVIII. Sintomas e achados anormais não classificados,1
355340,Cap 19,XIX. Lesões e envenenamentos por causas externas,3
355360,Cap 01,I. Doenças infecciosas e parasitárias,34
355360,Cap 02,II. Neoplasias (tumores),29
355360,Cap 03,III. Doenças do sangue e transtornos imunitários,17
355360,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",9
355360,Cap 05,V. Transtornos mentais e comportamentais,1
355360,Cap 06,VI. Doenças do sistema nervoso,3
355360,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
355360,Cap 09,IX. Doenças do aparelho circulatório,46
355360,Cap 10,X. Doenças do aparelho respiratório,76
355360,Cap 11,XI. Doenças do aparelho digestivo,80
355360,Cap 12,XII. Doenças da pele e do tecido subcutâneo,10
355360,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1
355360,Cap 14,XIV. Doenças do aparelho geniturinário,67
355360,Cap 16,XVI. Afecções originadas no período perinatal,1
355360,Cap 18,XVIII. Sintomas e achados anormais não classificados,1
355360,Cap 19,XIX. Lesões e envenenamentos por causas externas,18
355360,Cap 21,XXI. Contatos com serviços de saúde,1
355370,Cap 01,I. Doenças infecciosas e parasitárias,169
355370,Cap 02,II. Neoplasias (tumores),96
355370,Cap 03,III. Doenças do sangue e transtornos imunitários,39
355370,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",96
355370,Cap 05,V. Transtornos mentais e comportamentais,56
355370,Cap 06,VI. Doenças do sistema nervoso,159
355370,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,5
355370,Cap 09,IX. Doenças do aparelho circulatório,330
355370,Cap 10,X. Doenças do aparelho respiratório,459
355370,Cap 11,XI. Doenças do aparelho digestivo,399
355370,Cap 12,XII. Doenças da pele e do tecido subcutâneo,278
355370,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,424
355370,Cap 14,XIV. Doenças do aparelho geniturinário,450
355370,Cap 15,"XV. Gravidez, parto e puerpério",490
355370,Cap 16,XVI. Afecções originadas no período perinatal,72
355370,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,11
355370,Cap 18,XVIII. Sintomas e achados anormais não classificados,325
355370,Cap 19,XIX. Lesões e envenenamentos por causas externas,472
355370,Cap 21,XXI. Contatos com serviços de saúde,101
355380,Cap 01,I. Doenças infecciosas e parasitárias,40
355380,Cap 02,II. Neoplasias (tumores),69
355380,Cap 03,III. Doenças do sangue e transtornos imunitários,42
355380,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",71
355380,Cap 05,V. Transtornos mentais e comportamentais,98
355380,Cap 06,VI. Doenças do sistema nervoso,48
355380,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,7
355380,Cap 09,IX. Doenças do aparelho circulatório,90
355380,Cap 10,X. Doenças do aparelho respiratório,249
355380,Cap 11,XI. Doenças do aparelho digestivo,317
355380,Cap 12,XII. Doenças da pele e do tecido subcutâneo,125
355380,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,50
355380,Cap 14,XIV. Doenças do aparelho geniturinário,231
355380,Cap 15,"XV. Gravidez, parto e puerpério",279
355380,Cap 16,XVI. Afecções originadas no período perinatal,14
355380,Cap 18,XVIII. Sintomas e achados anormais não classificados,136
355380,Cap 19,XIX. Lesões e envenenamentos por causas externas,223
355380,Cap 21,XXI. Contatos com serviços de saúde,87
355400,Cap 01,I. Doenças infecciosas e parasitárias,124
355400,Cap 02,II. Neoplasias (tumores),92
355400,Cap 03,III. Doenças do sangue e transtornos imunitários,63
355400,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",73
355400,Cap 05,V. Transtornos mentais e comportamentais,110
355400,Cap 06,VI. Doenças do sistema nervoso,50
355400,Cap 07,VII. Doenças do olho e anexos,1
355400,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
355400,Cap 09,IX. Doenças do aparelho circulatório,356
355400,Cap 10,X. Doenças do aparelho respiratório,506
355400,Cap 11,XI. Doenças do aparelho digestivo,702
355400,Cap 12,XII. Doenças da pele e do tecido subcutâneo,59
355400,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,57
355400,Cap 14,XIV. Doenças do aparelho geniturinário,233
355400,Cap 15,"XV. Gravidez, parto e puerpério",1704
355400,Cap 16,XVI. Afecções originadas no período perinatal,101
355400,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,13
355400,Cap 18,XVIII. Sintomas e achados anormais não classificados,33
355400,Cap 19,XIX. Lesões e envenenamentos por causas externas,456
355400,Cap 21,XXI. Contatos com serviços de saúde,237
355410,Cap 01,I. Doenças infecciosas e parasitárias,425
355410,Cap 02,II. Neoplasias (tumores),2779
355410,Cap 03,III. Doenças do sangue e transtornos imunitários,352
355410,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",171
355410,Cap 05,V. Transtornos mentais e comportamentais,71
355410,Cap 06,VI. Doenças do sistema nervoso,530
355410,Cap 07,VII. Doenças do olho e anexos,2410
355410,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,75
355410,Cap 09,IX. Doenças do aparelho circulatório,2875
355410,Cap 10,X. Doenças do aparelho respiratório,2075
355410,Cap 11,XI. Doenças do aparelho digestivo,2307
355410,Cap 12,XII. Doenças da pele e do tecido subcutâneo,314
355410,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,401
355410,Cap 14,XIV. Doenças do aparelho geniturinário,2070
355410,Cap 15,"XV. Gravidez, parto e puerpério",3398
355410,Cap 16,XVI. Afecções originadas no período perinatal,404
355410,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,174
355410,Cap 18,XVIII. Sintomas e achados anormais não classificados,290
355410,Cap 19,XIX. Lesões e envenenamentos por causas externas,3145
355410,Cap 21,XXI. Contatos com serviços de saúde,351
355430,Cap 01,I. Doenças infecciosas e parasitárias,94
355430,Cap 02,II. Neoplasias (tumores),3
355430,Cap 03,III. Doenças do sangue e transtornos imunitários,26
355430,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",79
355430,Cap 05,V. Transtornos mentais e comportamentais,46
355430,Cap 06,VI. Doenças do sistema nervoso,24
355430,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
355430,Cap 09,IX. Doenças do aparelho circulatório,114
355430,Cap 10,X. Doenças do aparelho respiratório,239
355430,Cap 11,XI. Doenças do aparelho digestivo,71
355430,Cap 12,XII. Doenças da pele e do tecido subcutâneo,54
355430,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,26
355430,Cap 14,XIV. Doenças do aparelho geniturinário,131
355430,Cap 15,"XV. Gravidez, parto e puerpério",117
355430,Cap 16,XVI. Afecções originadas no período perinatal,12
355430,Cap 18,XVIII. Sintomas e achados anormais não classificados,25
355430,Cap 19,XIX. Lesões e envenenamentos por causas externas,76
355430,Cap 21,XXI. Contatos com serviços de saúde,7
355440,Cap 01,I. Doenças infecciosas e parasitárias,2
355440,Cap 03,III. Doenças do sangue e transtornos imunitários,1
355440,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",1
355440,Cap 06,VI. Doenças do sistema nervoso,1
355440,Cap 10,X. Doenças do aparelho respiratório,17
355440,Cap 12,XII. Doenças da pele e do tecido subcutâneo,2
355440,Cap 14,XIV. Doenças do aparelho geniturinário,12
355450,Cap 01,I. Doenças infecciosas e parasitárias,57
355450,Cap 02,II. Neoplasias (tumores),78
355450,Cap 03,III. Doenças do sangue e transtornos imunitários,15
355450,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",64
355450,Cap 05,V. Transtornos mentais e comportamentais,9
355450,Cap 06,VI. Doenças do sistema nervoso,36
355450,Cap 09,IX. Doenças do aparelho circulatório,170
355450,Cap 10,X. Doenças do aparelho respiratório,216
355450,Cap 11,XI. Doenças do aparelho digestivo,134
355450,Cap 12,XII. Doenças da pele e do tecido subcutâneo,17
355450,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,66
355450,Cap 14,XIV. Doenças do aparelho geniturinário,133
355450,Cap 15,"XV. Gravidez, parto e puerpério",768
355450,Cap 16,XVI. Afecções originadas no período perinatal,67
355450,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,5
355450,Cap 18,XVIII. Sintomas e achados anormais não classificados,56
355450,Cap 19,XIX. Lesões e envenenamentos por causas externas,158
355450,Cap 21,XXI. Contatos com serviços de saúde,20
355470,Cap 01,I. Doenças infecciosas e parasitárias,2
355470,Cap 02,II. Neoplasias (tumores),6
355470,Cap 03,III. Doenças do sangue e transtornos imunitários,1
355470,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",3
355470,Cap 05,V. Transtornos mentais e comportamentais,1
355470,Cap 06,VI. Doenças do sistema nervoso,2
355470,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,1
355470,Cap 09,IX. Doenças do aparelho circulatório,5
355470,Cap 10,X. Doenças do aparelho respiratório,37
355470,Cap 11,XI. Doenças do aparelho digestivo,6
355470,Cap 12,XII. Doenças da pele e do tecido subcutâneo,2
355470,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1
355470,Cap 14,XIV. Doenças do aparelho geniturinário,13
355470,Cap 18,XVIII. Sintomas e achados anormais não classificados,2
355470,Cap 19,XIX. Lesões e envenenamentos por causas externas,2
355470,Cap 21,XXI. Contatos com serviços de saúde,1
355500,Cap 01,I. Doenças infecciosas e parasitárias,550
355500,Cap 02,II. Neoplasias (tumores),725
355500,Cap 03,III. Doenças do sangue e transtornos imunitários,41
355500,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",136
355500,Cap 05,V. Transtornos mentais e comportamentais,14
355500,Cap 06,VI. Doenças do sistema nervoso,148
355500,Cap 07,VII. Doenças do olho e anexos,4
355500,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,4
355500,Cap 09,IX. Doenças do aparelho circulatório,973
355500,Cap 10,X. Doenças do aparelho respiratório,850
