codigo,municipio,periodo,internacoes
352600,JUNQUEIROPOLIS,2026/Mar,88.0
352600,JUNQUEIROPOLIS,2026/Abr,88.0
352600,JUNQUEIROPOLIS,2026/Mai,103.0
352600,JUNQUEIROPOLIS,2026/Jun,77.0
352640,LARANJAL PAULISTA,2025/Jul,136.0
352640,LARANJAL PAULISTA,2025/Ago,129.0
352640,LARANJAL PAULISTA,2025/Set,115.0
352640,LARANJAL PAULISTA,2025/Out,119.0
352640,LARANJAL PAULISTA,2025/Nov,135.0
352640,LARANJAL PAULISTA,2025/Dez,142.0
352640,LARANJAL PAULISTA,2026/Jan,137.0
352640,LARANJAL PAULISTA,2026/Fev,120.0
352640,LARANJAL PAULISTA,2026/Mar,150.0
352640,LARANJAL PAULISTA,2026/Abr,158.0
352640,LARANJAL PAULISTA,2026/Mai,147.0
352640,LARANJAL PAULISTA,2026/Jun,143.0
352670,LEME,2025/Jul,456.0
352670,LEME,2025/Ago,475.0
352670,LEME,2025/Set,442.0
352670,LEME,2025/Out,471.0
352670,LEME,2025/Nov,449.0
352670,LEME,2025/Dez,472.0
352670,LEME,2026/Jan,441.0
352670,LEME,2026/Fev,417.0
352670,LEME,2026/Mar,487.0
352670,LEME,2026/Abr,486.0
352670,LEME,2026/Mai,412.0
352670,LEME,2026/Jun,424.0
352680,LENCOIS PAULISTA,2025/Jul,235.0
352680,LENCOIS PAULISTA,2025/Ago,240.0
352680,LENCOIS PAULISTA,2025/Set,231.0
352680,LENCOIS PAULISTA,2025/Out,274.0
352680,LENCOIS PAULISTA,2025/Nov,270.0
352680,LENCOIS PAULISTA,2025/Dez,260.0
352680,LENCOIS PAULISTA,2026/Jan,284.0
352680,LENCOIS PAULISTA,2026/Fev,241.0
352680,LENCOIS PAULISTA,2026/Mar,280.0
352680,LENCOIS PAULISTA,2026/Abr,233.0
352680,LENCOIS PAULISTA,2026/Mai,259.0
352680,LENCOIS PAULISTA,2026/Jun,306.0
352690,LIMEIRA,2025/Jul,1454.0
352690,LIMEIRA,2025/Ago,1373.0
352690,LIMEIRA,2025/Set,1331.0
352690,LIMEIRA,2025/Out,1469.0
352690,LIMEIRA,2025/Nov,1287.0
352690,LIMEIRA,2025/Dez,1277.0
352690,LIMEIRA,2026/Jan,1262.0
352690,LIMEIRA,2026/Fev,1231.0
352690,LIMEIRA,2026/Mar,1389.0
352690,LIMEIRA,2026/Abr,1369.0
352690,LIMEIRA,2026/Mai,1568.0
352690,LIMEIRA,2026/Jun,1388.0
352710,LINS,2025/Jul,663.0
352710,LINS,2025/Ago,608.0
352710,LINS,2025/Set,689.0
352710,LINS,2025/Out,724.0
352710,LINS,2025/Nov,636.0
352710,LINS,2025/Dez,667.0
352710,LINS,2026/Jan,636.0
352710,LINS,2026/Fev,654.0
352710,LINS,2026/Mar,666.0
352710,LINS,2026/Abr,723.0
352710,LINS,2026/Mai,676.0
352710,LINS,2026/Jun,705.0
352720,LORENA,2025/Jul,431.0
352720,LORENA,2025/Ago,429.0
352720,LORENA,2025/Set,402.0
352720,LORENA,2025/Out,386.0
352720,LORENA,2025/Nov,313.0
352720,LORENA,2025/Dez,405.0
352720,LORENA,2026/Jan,349.0
352720,LORENA,2026/Fev,317.0
352720,LORENA,2026/Mar,381.0
352720,LORENA,2026/Abr,397.0
352720,LORENA,2026/Mai,473.0
352720,LORENA,2026/Jun,416.0
352730,LOUVEIRA,2025/Jul,222.0
352730,LOUVEIRA,2025/Ago,239.0
352730,LOUVEIRA,2025/Set,205.0
352730,LOUVEIRA,2025/Out,208.0
352730,LOUVEIRA,2025/Nov,204.0
352730,LOUVEIRA,2025/Dez,232.0
352730,LOUVEIRA,2026/Jan,217.0
352730,LOUVEIRA,2026/Fev,177.0
352730,LOUVEIRA,2026/Mar,214.0
352730,LOUVEIRA,2026/Abr,215.0
352730,LOUVEIRA,2026/Mai,196.0
352730,LOUVEIRA,2026/Jun,217.0
352740,LUCELIA,2025/Jul,57.0
352740,LUCELIA,2025/Ago,63.0
352740,LUCELIA,2025/Set,59.0
352740,LUCELIA,2025/Out,47.0
352740,LUCELIA,2025/Nov,57.0
352740,LUCELIA,2025/Dez,51.0
352740,LUCELIA,2026/Jan,52.0
352740,LUCELIA,2026/Fev,48.0
352740,LUCELIA,2026/Mar,52.0
352740,LUCELIA,2026/Abr,37.0
352740,LUCELIA,2026/Mai,66.0
352740,LUCELIA,2026/Jun,54.0
352800,MACATUBA,2025/Jul,65.0
352800,MACATUBA,2025/Ago,68.0
352800,MACATUBA,2025/Set,91.0
352800,MACATUBA,2025/Out,76.0
352800,MACATUBA,2025/Nov,42.0
352800,MACATUBA,2025/Dez,60.0
352800,MACATUBA,2026/Jan,49.0
352800,MACATUBA,2026/Fev,58.0
352800,MACATUBA,2026/Mar,63.0
352800,MACATUBA,2026/Abr,65.0
352800,MACATUBA,2026/Mai,64.0
352800,MACATUBA,2026/Jun,58.0
352810,MACAUBAL,2025/Jul,11.0
352810,MACAUBAL,2025/Ago,8.0
352810,MACAUBAL,2025/Set,6.0
352810,MACAUBAL,2025/Out,8.0
352810,MACAUBAL,2025/Nov,6.0
352810,MACAUBAL,2025/Dez,3.0
352810,MACAUBAL,2026/Jan,4.0
352810,MACAUBAL,2026/Fev,4.0
352810,MACAUBAL,2026/Mar,4.0
352810,MACAUBAL,2026/Abr,5.0
352810,MACAUBAL,2026/Mai,8.0
352810,MACAUBAL,2026/Jun,14.0
352850,MAIRIPORA,2025/Jul,222.0
352850,MAIRIPORA,2025/Ago,231.0
352850,MAIRIPORA,2025/Set,230.0
352850,MAIRIPORA,2025/Out,251.0
352850,MAIRIPORA,2025/Nov,224.0
352850,MAIRIPORA,2025/Dez,241.0
352850,MAIRIPORA,2026/Jan,221.0
352850,MAIRIPORA,2026/Fev,213.0
352850,MAIRIPORA,2026/Mar,236.0
352850,MAIRIPORA,2026/Abr,275.0
352850,MAIRIPORA,2026/Mai,258.0
352850,MAIRIPORA,2026/Jun,256.0
352880,MARACAI,2025/Jul,105.0
352880,MARACAI,2025/Ago,71.0
352880,MARACAI,2025/Set,81.0
352880,MARACAI,2025/Out,73.0
352880,MARACAI,2025/Nov,70.0
352880,MARACAI,2025/Dez,56.0
352880,MARACAI,2026/Jan,65.0
352880,MARACAI,2026/Fev,67.0
352880,MARACAI,2026/Mar,83.0
352880,MARACAI,2026/Abr,69.0
352880,MARACAI,2026/Mai,78.0
352880,MARACAI,2026/Jun,81.0
352900,MARILIA,2025/Jul,2641.0
352900,MARILIA,2025/Ago,2608.0
352900,MARILIA,2025/Set,2772.0
352900,MARILIA,2025/Out,2742.0
352900,MARILIA,2025/Nov,2517.0
352900,MARILIA,2025/Dez,2578.0
352900,MARILIA,2026/Jan,2447.0
352900,MARILIA,2026/Fev,2399.0
352900,MARILIA,2026/Mar,2679.0
352900,MARILIA,2026/Abr,2523.0
352900,MARILIA,2026/Mai,2688.0
352900,MARILIA,2026/Jun,2608.0
352920,MARTINOPOLIS,2025/Jul,253.0
352920,MARTINOPOLIS,2025/Ago,238.0
352920,MARTINOPOLIS,2025/Set,267.0
352920,MARTINOPOLIS,2025/Out,246.0
352920,MARTINOPOLIS,2025/Nov,268.0
352920,MARTINOPOLIS,2025/Dez,277.0
352920,MARTINOPOLIS,2026/Jan,224.0
352920,MARTINOPOLIS,2026/Fev,229.0
352920,MARTINOPOLIS,2026/Mar,251.0
352920,MARTINOPOLIS,2026/Abr,265.0
352920,MARTINOPOLIS,2026/Mai,266.0
352920,MARTINOPOLIS,2026/Jun,263.0
352930,MATAO,2025/Jul,530.0
352930,MATAO,2025/Ago,515.0
352930,MATAO,2025/Set,612.0
352930,MATAO,2025/Out,519.0
352930,MATAO,2025/Nov,548.0
352930,MATAO,2025/Dez,481.0
352930,MATAO,2026/Jan,530.0
352930,MATAO,2026/Fev,473.0
352930,MATAO,2026/Mar,565.0
352930,MATAO,2026/Abr,588.0
352930,MATAO,2026/Mai,595.0
352930,MATAO,2026/Jun,564.0
352940,MAUA,2025/Jul,1193.0
352940,MAUA,2025/Ago,1177.0
352940,MAUA,2025/Set,1153.0
352940,MAUA,2025/Out,1112.0
352940,MAUA,2025/Nov,1026.0
352940,MAUA,2025/Dez,1140.0
352940,MAUA,2026/Jan,1213.0
352940,MAUA,2026/Fev,1201.0
352940,MAUA,2026/Mar,1177.0
352940,MAUA,2026/Abr,1149.0
352940,MAUA,2026/Mai,1172.0
352940,MAUA,2026/Jun,1184.0
352970,MIGUELOPOLIS,2025/Jul,126.0
352970,MIGUELOPOLIS,2025/Ago,123.0
352970,MIGUELOPOLIS,2025/Set,102.0
352970,MIGUELOPOLIS,2025/Out,104.0
352970,MIGUELOPOLIS,2025/Nov,71.0
352970,MIGUELOPOLIS,2025/Dez,89.0
352970,MIGUELOPOLIS,2026/Jan,44.0
352970,MIGUELOPOLIS,2026/Fev,43.0
352970,MIGUELOPOLIS,2026/Mar,80.0
352970,MIGUELOPOLIS,2026/Abr,77.0
352970,MIGUELOPOLIS,2026/Mai,110.0
352970,MIGUELOPOLIS,2026/Jun,72.0
353010,MIRANDOPOLIS,2025/Jul,219.0
353010,MIRANDOPOLIS,2025/Ago,366.0
353010,MIRANDOPOLIS,2025/Set,281.0
353010,MIRANDOPOLIS,2025/Out,318.0
353010,MIRANDOPOLIS,2025/Nov,236.0
353010,MIRANDOPOLIS,2025/Dez,265.0
353010,MIRANDOPOLIS,2026/Jan,333.0
353010,MIRANDOPOLIS,2026/Fev,276.0
353010,MIRANDOPOLIS,2026/Mar,271.0
353010,MIRANDOPOLIS,2026/Abr,320.0
353010,MIRANDOPOLIS,2026/Mai,329.0
353010,MIRANDOPOLIS,2026/Jun,291.0
353030,MIRASSOL,2025/Jul,189.0
353030,MIRASSOL,2025/Ago,182.0
353030,MIRASSOL,2025/Set,180.0
353030,MIRASSOL,2025/Out,59.0
353050,MOCOCA,2025/Jul,456.0
353050,MOCOCA,2025/Ago,451.0
353050,MOCOCA,2025/Set,444.0
353050,MOCOCA,2025/Out,447.0
353050,MOCOCA,2025/Nov,443.0
353050,MOCOCA,2025/Dez,417.0
353050,MOCOCA,2026/Jan,396.0
353050,MOCOCA,2026/Fev,389.0
353050,MOCOCA,2026/Mar,387.0
353050,MOCOCA,2026/Abr,377.0
353050,MOCOCA,2026/Mai,426.0
353050,MOCOCA,2026/Jun,407.0
353060,MOGI DAS CRUZES,2025/Jul,3505.0
353060,MOGI DAS CRUZES,2025/Ago,3254.0
353060,MOGI DAS CRUZES,2025/Set,3099.0
353060,MOGI DAS CRUZES,2025/Out,2855.0
353060,MOGI DAS CRUZES,2025/Nov,2924.0
353060,MOGI DAS CRUZES,2025/Dez,2588.0
353060,MOGI DAS CRUZES,2026/Jan,3359.0
353060,MOGI DAS CRUZES,2026/Fev,2538.0
353060,MOGI DAS CRUZES,2026/Mar,2886.0
353060,MOGI DAS CRUZES,2026/Abr,3111.0
353060,MOGI DAS CRUZES,2026/Mai,2972.0
353060,MOGI DAS CRUZES,2026/Jun,3028.0
353070,MOGI GUACU,2025/Jul,875.0
353070,MOGI GUACU,2025/Ago,847.0
353070,MOGI GUACU,2025/Set,938.0
353070,MOGI GUACU,2025/Out,835.0
353070,MOGI GUACU,2025/Nov,755.0
353070,MOGI GUACU,2025/Dez,751.0
353070,MOGI GUACU,2026/Jan,725.0
353070,MOGI GUACU,2026/Fev,789.0
353070,MOGI GUACU,2026/Mar,800.0
353070,MOGI GUACU,2026/Abr,797.0
353070,MOGI GUACU,2026/Mai,823.0
353070,MOGI GUACU,2026/Jun,838.0
353080,MOGI MIRIM,2025/Jul,469.0
353080,MOGI MIRIM,2025/Ago,426.0
353080,MOGI MIRIM,2025/Set,389.0
353080,MOGI MIRIM,2025/Out,423.0
353080,MOGI MIRIM,2025/Nov,427.0
353080,MOGI MIRIM,2025/Dez,436.0
353080,MOGI MIRIM,2026/Jan,419.0
353080,MOGI MIRIM,2026/Fev,409.0
353080,MOGI MIRIM,2026/Mar,445.0
353080,MOGI MIRIM,2026/Abr,532.0
353080,MOGI MIRIM,2026/Mai,456.0
353080,MOGI MIRIM,2026/Jun,430.0
353110,MONGAGUA,2025/Jul,104.0
353110,MONGAGUA,2025/Ago,92.0
353110,MONGAGUA,2025/Set,72.0
353110,MONGAGUA,2025/Out,81.0
353110,MONGAGUA,2025/Nov,78.0
353110,MONGAGUA,2025/Dez,82.0
353110,MONGAGUA,2026/Jan,73.0
353110,MONGAGUA,2026/Fev,56.0
353110,MONGAGUA,2026/Mar,63.0
353110,MONGAGUA,2026/Abr,62.0
353110,MONGAGUA,2026/Mai,104.0
353110,MONGAGUA,2026/Jun,73.0
353130,MONTE ALTO,2025/Jul,225.0
353130,MONTE ALTO,2025/Ago,232.0
353130,MONTE ALTO,2025/Set,259.0
353130,MONTE ALTO,2025/Out,215.0
353130,MONTE ALTO,2025/Nov,177.0
353130,MONTE ALTO,2025/Dez,226.0
353130,MONTE ALTO,2026/Jan,210.0
353130,MONTE ALTO,2026/Fev,177.0
353130,MONTE ALTO,2026/Mar,223.0
353130,MONTE ALTO,2026/Abr,207.0
353130,MONTE ALTO,2026/Mai,197.0
353130,MONTE ALTO,2026/Jun,195.0
353140,MONTE APRAZIVEL,2025/Jul,229.0
353140,MONTE APRAZIVEL,2025/Ago,297.0
353140,MONTE APRAZIVEL,2025/Set,344.0
353140,MONTE APRAZIVEL,2025/Out,308.0
353140,MONTE APRAZIVEL,2025/Nov,308.0
353140,MONTE APRAZIVEL,2025/Dez,275.0
353140,MONTE APRAZIVEL,2026/Jan,255.0
353140,MONTE APRAZIVEL,2026/Fev,241.0
353140,MONTE APRAZIVEL,2026/Mar,302.0
353140,MONTE APRAZIVEL,2026/Abr,280.0
353140,MONTE APRAZIVEL,2026/Mai,294.0
353140,MONTE APRAZIVEL,2026/Jun,224.0
353150,MONTE AZUL PAULISTA,2025/Jul,133.0
353150,MONTE AZUL PAULISTA,2025/Ago,151.0
353150,MONTE AZUL PAULISTA,2025/Set,147.0
353150,MONTE AZUL PAULISTA,2025/Out,130.0
353150,MONTE AZUL PAULISTA,2025/Nov,123.0
353150,MONTE AZUL PAULISTA,2025/Dez,141.0
353150,MONTE AZUL PAULISTA,2026/Jan,147.0
353150,MONTE AZUL PAULISTA,2026/Fev,103.0
353150,MONTE AZUL PAULISTA,2026/Mar,142.0
353150,MONTE AZUL PAULISTA,2026/Abr,125.0
353150,MONTE AZUL PAULISTA,2026/Mai,179.0
353150,MONTE AZUL PAULISTA,2026/Jun,137.0
353180,MONTE MOR,2025/Jul,118.0
353180,MONTE MOR,2025/Ago,109.0
353180,MONTE MOR,2025/Set,90.0
353180,MONTE MOR,2025/Out,84.0
353180,MONTE MOR,2025/Nov,107.0
353180,MONTE MOR,2025/Dez,91.0
353180,MONTE MOR,2026/Jan,74.0
353180,MONTE MOR,2026/Fev,85.0
353180,MONTE MOR,2026/Mar,77.0
353180,MONTE MOR,2026/Abr,90.0
353180,MONTE MOR,2026/Mai,81.0
353180,MONTE MOR,2026/Jun,84.0
353190,MORRO AGUDO,2025/Jul,149.0
353190,MORRO AGUDO,2025/Ago,155.0
353190,MORRO AGUDO,2025/Set,141.0
353190,MORRO AGUDO,2025/Out,144.0
353190,MORRO AGUDO,2025/Nov,134.0
353190,MORRO AGUDO,2025/Dez,164.0
353190,MORRO AGUDO,2026/Jan,172.0
353190,MORRO AGUDO,2026/Fev,149.0
353190,MORRO AGUDO,2026/Mar,172.0
353190,MORRO AGUDO,2026/Abr,145.0
353190,MORRO AGUDO,2026/Mai,122.0
353190,MORRO AGUDO,2026/Jun,133.0
353200,MORUNGABA,2025/Jul,32.0
353200,MORUNGABA,2025/Ago,15.0
353200,MORUNGABA,2025/Set,27.0
353200,MORUNGABA,2025/Out,19.0
353200,MORUNGABA,2025/Nov,25.0
353200,MORUNGABA,2025/Dez,18.0
353200,MORUNGABA,2026/Jan,16.0
353200,MORUNGABA,2026/Fev,7.0
353200,MORUNGABA,2026/Mar,13.0
353200,MORUNGABA,2026/Abr,14.0
353200,MORUNGABA,2026/Mai,17.0
353200,MORUNGABA,2026/Jun,27.0
353240,NAZARE PAULISTA,2025/Jul,43.0
353240,NAZARE PAULISTA,2025/Ago,48.0
353240,NAZARE PAULISTA,2025/Set,36.0
353240,NAZARE PAULISTA,2025/Out,38.0
353240,NAZARE PAULISTA,2025/Nov,30.0
353240,NAZARE PAULISTA,2025/Dez,34.0
353240,NAZARE PAULISTA,2026/Jan,39.0
353240,NAZARE PAULISTA,2026/Fev,32.0
353240,NAZARE PAULISTA,2026/Mar,32.0
353250,NEVES PAULISTA,2025/Jul,5.0
353250,NEVES PAULISTA,2025/Ago,5.0
353250,NEVES PAULISTA,2025/Set,5.0
353250,NEVES PAULISTA,2025/Out,6.0
353250,NEVES PAULISTA,2025/Nov,6.0
353250,NEVES PAULISTA,2025/Dez,7.0
353250,NEVES PAULISTA,2026/Jan,2.0
353250,NEVES PAULISTA,2026/Fev,5.0
353250,NEVES PAULISTA,2026/Mar,10.0
353250,NEVES PAULISTA,2026/Abr,1.0
353250,NEVES PAULISTA,2026/Mai,1.0
353250,NEVES PAULISTA,2026/Jun,1.0
353260,NHANDEARA,2025/Jul,213.0
353260,NHANDEARA,2025/Ago,234.0
353260,NHANDEARA,2025/Set,221.0
353260,NHANDEARA,2025/Out,235.0
353260,NHANDEARA,2025/Nov,208.0
353260,NHANDEARA,2025/Dez,248.0
353260,NHANDEARA,2026/Jan,216.0
353260,NHANDEARA,2026/Fev,228.0
353260,NHANDEARA,2026/Mar,217.0
353260,NHANDEARA,2026/Abr,209.0
353260,NHANDEARA,2026/Mai,304.0
353260,NHANDEARA,2026/Jun,256.0
353290,NOVA EUROPA,2025/Jul,12.0
353290,NOVA EUROPA,2025/Ago,34.0
353290,NOVA EUROPA,2025/Set,33.0
353290,NOVA EUROPA,2025/Out,28.0
353290,NOVA EUROPA,2025/Nov,24.0
353290,NOVA EUROPA,2025/Dez,37.0
353290,NOVA EUROPA,2026/Jan,29.0
353290,NOVA EUROPA,2026/Fev,21.0
353290,NOVA EUROPA,2026/Mar,27.0
353290,NOVA EUROPA,2026/Abr,34.0
353290,NOVA EUROPA,2026/Mai,28.0
353290,NOVA EUROPA,2026/Jun,29.0
353300,NOVA GRANADA,2025/Jul,168.0
353300,NOVA GRANADA,2025/Ago,163.0
353300,NOVA GRANADA,2025/Set,163.0
353300,NOVA GRANADA,2025/Out,178.0
353300,NOVA GRANADA,2025/Nov,177.0
353300,NOVA GRANADA,2025/Dez,160.0
353300,NOVA GRANADA,2026/Jan,152.0
353300,NOVA GRANADA,2026/Fev,127.0
353300,NOVA GRANADA,2026/Mar,141.0
353300,NOVA GRANADA,2026/Abr,194.0
353300,NOVA GRANADA,2026/Mai,169.0
353300,NOVA GRANADA,2026/Jun,174.0
353340,NOVA ODESSA,2025/Jul,134.0
353340,NOVA ODESSA,2025/Ago,158.0
353340,NOVA ODESSA,2025/Set,128.0
353340,NOVA ODESSA,2025/Out,128.0
353340,NOVA ODESSA,2025/Nov,128.0
353340,NOVA ODESSA,2025/Dez,133.0
353340,NOVA ODESSA,2026/Jan,133.0
353340,NOVA ODESSA,2026/Fev,125.0
353340,NOVA ODESSA,2026/Mar,136.0
353340,NOVA ODESSA,2026/Abr,126.0
353340,NOVA ODESSA,2026/Mai,157.0
353340,NOVA ODESSA,2026/Jun,138.0
353350,NOVO HORIZONTE,2025/Jul,203.0
353350,NOVO HORIZONTE,2025/Ago,215.0
353350,NOVO HORIZONTE,2025/Set,212.0
353350,NOVO HORIZONTE,2025/Out,170.0
353350,NOVO HORIZONTE,2025/Nov,184.0
353350,NOVO HORIZONTE,2025/Dez,170.0
353350,NOVO HORIZONTE,2026/Jan,199.0
353350,NOVO HORIZONTE,2026/Fev,167.0
353350,NOVO HORIZONTE,2026/Mar,201.0
353350,NOVO HORIZONTE,2026/Abr,200.0
353350,NOVO HORIZONTE,2026/Mai,204.0
353350,NOVO HORIZONTE,2026/Jun,222.0
353390,OLIMPIA,2025/Jul,337.0
353390,OLIMPIA,2025/Ago,336.0
353390,OLIMPIA,2025/Set,296.0
353390,OLIMPIA,2025/Out,303.0
353390,OLIMPIA,2025/Nov,248.0
353390,OLIMPIA,2025/Dez,295.0
353390,OLIMPIA,2026/Jan,309.0
353390,OLIMPIA,2026/Fev,274.0
353390,OLIMPIA,2026/Mar,351.0
353390,OLIMPIA,2026/Abr,338.0
353390,OLIMPIA,2026/Mai,325.0
353390,OLIMPIA,2026/Jun,306.0
353430,ORLANDIA,2025/Jul,195.0
353430,ORLANDIA,2025/Ago,146.0
353430,ORLANDIA,2025/Set,266.0
353430,ORLANDIA,2025/Out,293.0
353430,ORLANDIA,2025/Nov,222.0
353430,ORLANDIA,2025/Dez,248.0
353430,ORLANDIA,2026/Jan,249.0
353430,ORLANDIA,2026/Fev,241.0
353430,ORLANDIA,2026/Mar,173.0
353430,ORLANDIA,2026/Abr,264.0
353430,ORLANDIA,2026/Mai,232.0
353430,ORLANDIA,2026/Jun,226.0
353440,OSASCO,2025/Jul,2459.0
353440,OSASCO,2025/Ago,2347.0
353440,OSASCO,2025/Set,2242.0
353440,OSASCO,2025/Out,2330.0
353440,OSASCO,2025/Nov,2135.0
353440,OSASCO,2025/Dez,1996.0
353440,OSASCO,2026/Jan,2388.0
353440,OSASCO,2026/Fev,2052.0
353440,OSASCO,2026/Mar,2168.0
353440,OSASCO,2026/Abr,2364.0
353440,OSASCO,2026/Mai,2276.0
353440,OSASCO,2026/Jun,2443.0
353460,OSVALDO CRUZ,2025/Jul,226.0
353460,OSVALDO CRUZ,2025/Ago,208.0
353460,OSVALDO CRUZ,2025/Set,222.0
353460,OSVALDO CRUZ,2025/Out,232.0
353460,OSVALDO CRUZ,2025/Nov,184.0
353460,OSVALDO CRUZ,2025/Dez,203.0
353460,OSVALDO CRUZ,2026/Jan,218.0
353460,OSVALDO CRUZ,2026/Fev,205.0
353460,OSVALDO CRUZ,2026/Mar,245.0
353460,OSVALDO CRUZ,2026/Abr,237.0
353460,OSVALDO CRUZ,2026/Mai,218.0
353460,OSVALDO CRUZ,2026/Jun,221.0
353470,OURINHOS,2025/Jul,850.0
353470,OURINHOS,2025/Ago,938.0
353470,OURINHOS,2025/Set,916.0
353470,OURINHOS,2025/Out,894.0
353470,OURINHOS,2025/Nov,940.0
353470,OURINHOS,2025/Dez,922.0
353470,OURINHOS,2026/Jan,872.0
353470,OURINHOS,2026/Fev,798.0
353470,OURINHOS,2026/Mar,902.0
353470,OURINHOS,2026/Abr,860.0
353470,OURINHOS,2026/Mai,862.0
353470,OURINHOS,2026/Jun,804.0
353475,OUROESTE,2025/Jul,52.0
353475,OUROESTE,2025/Ago,50.0
353475,OUROESTE,2025/Set,41.0
353475,OUROESTE,2025/Out,57.0
353475,OUROESTE,2025/Nov,41.0
353475,OUROESTE,2025/Dez,44.0
353475,OUROESTE,2026/Jan,34.0
353475,OUROESTE,2026/Fev,40.0
353475,OUROESTE,2026/Mar,48.0
353475,OUROESTE,2026/Abr,56.0
353475,OUROESTE,2026/Mai,61.0
353475,OUROESTE,2026/Jun,50.0
353520,PALMEIRA D'OESTE,2025/Jul,52.0
353520,PALMEIRA D'OESTE,2025/Ago,57.0
353520,PALMEIRA D'OESTE,2025/Set,71.0
353520,PALMEIRA D'OESTE,2025/Out,83.0
353520,PALMEIRA D'OESTE,2025/Nov,72.0
353520,PALMEIRA D'OESTE,2025/Dez,40.0
353520,PALMEIRA D'OESTE,2026/Jan,49.0
353520,PALMEIRA D'OESTE,2026/Fev,53.0
353520,PALMEIRA D'OESTE,2026/Mar,70.0
353520,PALMEIRA D'OESTE,2026/Abr,72.0
353520,PALMEIRA D'OESTE,2026/Mai,46.0
353520,PALMEIRA D'OESTE,2026/Jun,49.0
353530,PALMITAL,2025/Jul,163.0
353530,PALMITAL,2025/Ago,188.0
353530,PALMITAL,2025/Set,188.0
353530,PALMITAL,2025/Out,152.0
353530,PALMITAL,2025/Nov,183.0
353530,PALMITAL,2025/Dez,169.0
353530,PALMITAL,2026/Jan,194.0
353530,PALMITAL,2026/Fev,178.0
353530,PALMITAL,2026/Mar,233.0
353530,PALMITAL,2026/Abr,256.0
353530,PALMITAL,2026/Mai,213.0
353530,PALMITAL,2026/Jun,234.0
353550,PARAGUACU PAULISTA,2025/Jul,449.0
353550,PARAGUACU PAULISTA,2025/Ago,436.0
353550,PARAGUACU PAULISTA,2025/Set,422.0
353550,PARAGUACU PAULISTA,2025/Out,667.0
353550,PARAGUACU PAULISTA,2025/Nov,338.0
353550,PARAGUACU PAULISTA,2025/Dez,359.0
353550,PARAGUACU PAULISTA,2026/Jan,604.0
353550,PARAGUACU PAULISTA,2026/Fev,330.0
353550,PARAGUACU PAULISTA,2026/Mar,509.0
353550,PARAGUACU PAULISTA,2026/Abr,376.0
353550,PARAGUACU PAULISTA,2026/Mai,349.0
353550,PARAGUACU PAULISTA,2026/Jun,487.0
353580,PARANAPANEMA,2025/Jul,75.0
353580,PARANAPANEMA,2025/Ago,75.0
353580,PARANAPANEMA,2025/Set,71.0
353580,PARANAPANEMA,2025/Out,67.0
353580,PARANAPANEMA,2025/Nov,64.0
353580,PARANAPANEMA,2025/Dez,51.0
353580,PARANAPANEMA,2026/Jan,78.0
353580,PARANAPANEMA,2026/Fev,43.0
353580,PARANAPANEMA,2026/Mar,68.0
353580,PARANAPANEMA,2026/Abr,68.0
353580,PARANAPANEMA,2026/Mai,77.0
353580,PARANAPANEMA,2026/Jun,60.0
353600,PARAPUA,2025/Out,42.0
353600,PARAPUA,2025/Nov,19.0
353600,PARAPUA,2025/Dez,46.0
353600,PARAPUA,2026/Jan,39.0
353600,PARAPUA,2026/Fev,38.0
353620,PARIQUERA-ACU,2025/Jul,756.0
353620,PARIQUERA-ACU,2025/Ago,821.0
353620,PARIQUERA-ACU,2025/Set,822.0
353620,PARIQUERA-ACU,2025/Out,754.0
353620,PARIQUERA-ACU,2025/Nov,782.0
353620,PARIQUERA-ACU,2025/Dez,754.0
353620,PARIQUERA-ACU,2026/Jan,870.0
353620,PARIQUERA-ACU,2026/Fev,790.0
353620,PARIQUERA-ACU,2026/Mar,784.0
353620,PARIQUERA-ACU,2026/Abr,722.0
353620,PARIQUERA-ACU,2026/Mai,847.0
353620,PARIQUERA-ACU,2026/Jun,816.0
353630,PATROCINIO PAULISTA,2025/Jul,68.0
353630,PATROCINIO PAULISTA,2025/Ago,81.0
353630,PATROCINIO PAULISTA,2025/Set,68.0
353630,PATROCINIO PAULISTA,2025/Out,104.0
353630,PATROCINIO PAULISTA,2025/Nov,78.0
353630,PATROCINIO PAULISTA,2025/Dez,67.0
353630,PATROCINIO PAULISTA,2026/Jan,63.0
353630,PATROCINIO PAULISTA,2026/Fev,77.0
353630,PATROCINIO PAULISTA,2026/Mar,88.0
353630,PATROCINIO PAULISTA,2026/Abr,104.0
353630,PATROCINIO PAULISTA,2026/Mai,105.0
353630,PATROCINIO PAULISTA,2026/Jun,80.0
353650,PAULINIA,2025/Jul,317.0
353650,PAULINIA,2025/Ago,397.0
353650,PAULINIA,2025/Set,566.0
353650,PAULINIA,2025/Out,374.0
353650,PAULINIA,2025/Nov,658.0
353650,PAULINIA,2025/Dez,767.0
353650,PAULINIA,2026/Jan,738.0
353650,PAULINIA,2026/Fev,916.0
353650,PAULINIA,2026/Mar,560.0
353660,PAULO DE FARIA,2025/Jul,8.0
353660,PAULO DE FARIA,2025/Ago,11.0
353660,PAULO DE FARIA,2025/Set,10.0
353660,PAULO DE FARIA,2025/Out,4.0
353660,PAULO DE FARIA,2025/Nov,13.0
353660,PAULO DE FARIA,2025/Dez,17.0
353660,PAULO DE FARIA,2026/Jan,7.0
