codigo,municipio,capitulo_cid10,internacoes
353580,PARANAPANEMA,Cap 10,161.0
353580,PARANAPANEMA,Cap 11,54.0
353580,PARANAPANEMA,Cap 12,37.0
353580,PARANAPANEMA,Cap 13,36.0
353580,PARANAPANEMA,Cap 14,105.0
353580,PARANAPANEMA,Cap 15,187.0
353580,PARANAPANEMA,Cap 18,5.0
353580,PARANAPANEMA,Cap 19,6.0
353580,PARANAPANEMA,Cap 21,30.0
353600,PARAPUA,Cap 01,29.0
353600,PARAPUA,Cap 02,8.0
353600,PARAPUA,Cap 04,13.0
353600,PARAPUA,Cap 06,20.0
353600,PARAPUA,Cap 09,11.0
353600,PARAPUA,Cap 10,43.0
353600,PARAPUA,Cap 11,8.0
353600,PARAPUA,Cap 12,4.0
353600,PARAPUA,Cap 14,27.0
353600,PARAPUA,Cap 15,6.0
353600,PARAPUA,Cap 19,15.0
353620,PARIQUERA-ACU,Cap 01,73.0
353620,PARIQUERA-ACU,Cap 02,1161.0
353620,PARIQUERA-ACU,Cap 03,114.0
353620,PARIQUERA-ACU,Cap 04,121.0
353620,PARIQUERA-ACU,Cap 05,8.0
353620,PARIQUERA-ACU,Cap 06,140.0
353620,PARIQUERA-ACU,Cap 07,5.0
353620,PARIQUERA-ACU,Cap 08,1.0
353620,PARIQUERA-ACU,Cap 09,589.0
353620,PARIQUERA-ACU,Cap 10,435.0
353620,PARIQUERA-ACU,Cap 11,1234.0
353620,PARIQUERA-ACU,Cap 12,199.0
353620,PARIQUERA-ACU,Cap 13,110.0
353620,PARIQUERA-ACU,Cap 14,1314.0
353620,PARIQUERA-ACU,Cap 15,2254.0
353620,PARIQUERA-ACU,Cap 16,272.0
353620,PARIQUERA-ACU,Cap 17,16.0
353620,PARIQUERA-ACU,Cap 18,291.0
353620,PARIQUERA-ACU,Cap 19,826.0
353620,PARIQUERA-ACU,Cap 21,355.0
353630,PATROCINIO PAULISTA,Cap 01,41.0
353630,PATROCINIO PAULISTA,Cap 02,7.0
353630,PATROCINIO PAULISTA,Cap 03,21.0
353630,PATROCINIO PAULISTA,Cap 04,19.0
353630,PATROCINIO PAULISTA,Cap 05,32.0
353630,PATROCINIO PAULISTA,Cap 06,26.0
353630,PATROCINIO PAULISTA,Cap 07,2.0
353630,PATROCINIO PAULISTA,Cap 08,2.0
353630,PATROCINIO PAULISTA,Cap 09,61.0
353630,PATROCINIO PAULISTA,Cap 10,147.0
353630,PATROCINIO PAULISTA,Cap 11,127.0
353630,PATROCINIO PAULISTA,Cap 12,18.0
353630,PATROCINIO PAULISTA,Cap 13,32.0
353630,PATROCINIO PAULISTA,Cap 14,68.0
353630,PATROCINIO PAULISTA,Cap 15,175.0
353630,PATROCINIO PAULISTA,Cap 16,26.0
353630,PATROCINIO PAULISTA,Cap 17,2.0
353630,PATROCINIO PAULISTA,Cap 18,19.0
353630,PATROCINIO PAULISTA,Cap 19,138.0
353630,PATROCINIO PAULISTA,Cap 21,20.0
353650,PAULINIA,Cap 01,264.0
353650,PAULINIA,Cap 02,250.0
353650,PAULINIA,Cap 03,17.0
353650,PAULINIA,Cap 04,102.0
353650,PAULINIA,Cap 05,150.0
353650,PAULINIA,Cap 06,63.0
353650,PAULINIA,Cap 07,7.0
353650,PAULINIA,Cap 08,12.0
353650,PAULINIA,Cap 09,496.0
353650,PAULINIA,Cap 10,827.0
353650,PAULINIA,Cap 11,747.0
353650,PAULINIA,Cap 12,117.0
353650,PAULINIA,Cap 13,161.0
353650,PAULINIA,Cap 14,721.0
353650,PAULINIA,Cap 15,515.0
353650,PAULINIA,Cap 16,49.0
353650,PAULINIA,Cap 17,29.0
353650,PAULINIA,Cap 18,282.0
353650,PAULINIA,Cap 19,365.0
353650,PAULINIA,Cap 21,119.0
353660,PAULO DE FARIA,Cap 01,14.0
353660,PAULO DE FARIA,Cap 02,1.0
353660,PAULO DE FARIA,Cap 03,2.0
353660,PAULO DE FARIA,Cap 04,6.0
353660,PAULO DE FARIA,Cap 09,17.0
353660,PAULO DE FARIA,Cap 10,45.0
353660,PAULO DE FARIA,Cap 11,6.0
353660,PAULO DE FARIA,Cap 12,3.0
353660,PAULO DE FARIA,Cap 13,3.0
353660,PAULO DE FARIA,Cap 14,35.0
353660,PAULO DE FARIA,Cap 18,4.0
353660,PAULO DE FARIA,Cap 19,3.0
353660,PAULO DE FARIA,Cap 21,1.0
353670,PEDERNEIRAS,Cap 01,64.0
353670,PEDERNEIRAS,Cap 02,41.0
353670,PEDERNEIRAS,Cap 03,21.0
353670,PEDERNEIRAS,Cap 04,72.0
353670,PEDERNEIRAS,Cap 05,26.0
353670,PEDERNEIRAS,Cap 06,29.0
353670,PEDERNEIRAS,Cap 07,1.0
353670,PEDERNEIRAS,Cap 08,7.0
353670,PEDERNEIRAS,Cap 09,287.0
353670,PEDERNEIRAS,Cap 10,221.0
353670,PEDERNEIRAS,Cap 11,308.0
353670,PEDERNEIRAS,Cap 12,71.0
353670,PEDERNEIRAS,Cap 13,24.0
353670,PEDERNEIRAS,Cap 14,157.0
353670,PEDERNEIRAS,Cap 15,306.0
353670,PEDERNEIRAS,Cap 16,24.0
353670,PEDERNEIRAS,Cap 18,36.0
353670,PEDERNEIRAS,Cap 19,316.0
353670,PEDERNEIRAS,Cap 21,33.0
353700,PEDREGULHO,Cap 01,96.0
353700,PEDREGULHO,Cap 02,26.0
353700,PEDREGULHO,Cap 03,8.0
353700,PEDREGULHO,Cap 04,28.0
353700,PEDREGULHO,Cap 05,19.0
353700,PEDREGULHO,Cap 06,16.0
353700,PEDREGULHO,Cap 07,3.0
353700,PEDREGULHO,Cap 08,2.0
353700,PEDREGULHO,Cap 09,74.0
353700,PEDREGULHO,Cap 10,151.0
353700,PEDREGULHO,Cap 11,59.0
353700,PEDREGULHO,Cap 12,76.0
353700,PEDREGULHO,Cap 13,18.0
353700,PEDREGULHO,Cap 14,79.0
353700,PEDREGULHO,Cap 15,138.0
353700,PEDREGULHO,Cap 16,8.0
353700,PEDREGULHO,Cap 17,2.0
353700,PEDREGULHO,Cap 18,75.0
353700,PEDREGULHO,Cap 19,147.0
353700,PEDREGULHO,Cap 21,43.0
353710,PEDREIRA,Cap 01,68.0
353710,PEDREIRA,Cap 02,30.0
353710,PEDREIRA,Cap 03,26.0
353710,PEDREIRA,Cap 04,26.0
353710,PEDREIRA,Cap 05,107.0
353710,PEDREIRA,Cap 06,29.0
353710,PEDREIRA,Cap 09,125.0
353710,PEDREIRA,Cap 10,162.0
353710,PEDREIRA,Cap 11,242.0
353710,PEDREIRA,Cap 12,82.0
353710,PEDREIRA,Cap 13,36.0
353710,PEDREIRA,Cap 14,50.0
353710,PEDREIRA,Cap 15,2.0
353710,PEDREIRA,Cap 18,5.0
353710,PEDREIRA,Cap 19,197.0
353710,PEDREIRA,Cap 21,18.0
353730,PENAPOLIS,Cap 01,253.0
353730,PENAPOLIS,Cap 02,273.0
353730,PENAPOLIS,Cap 03,30.0
353730,PENAPOLIS,Cap 04,62.0
353730,PENAPOLIS,Cap 05,364.0
353730,PENAPOLIS,Cap 06,53.0
353730,PENAPOLIS,Cap 08,3.0
353730,PENAPOLIS,Cap 09,664.0
353730,PENAPOLIS,Cap 10,740.0
353730,PENAPOLIS,Cap 11,719.0
353730,PENAPOLIS,Cap 12,321.0
353730,PENAPOLIS,Cap 13,202.0
353730,PENAPOLIS,Cap 14,411.0
353730,PENAPOLIS,Cap 15,853.0
353730,PENAPOLIS,Cap 16,94.0
353730,PENAPOLIS,Cap 17,5.0
353730,PENAPOLIS,Cap 18,29.0
353730,PENAPOLIS,Cap 19,574.0
353730,PENAPOLIS,Cap 21,383.0
353740,PEREIRA BARRETO,Cap 01,48.0
353740,PEREIRA BARRETO,Cap 02,21.0
353740,PEREIRA BARRETO,Cap 03,34.0
353740,PEREIRA BARRETO,Cap 04,9.0
353740,PEREIRA BARRETO,Cap 06,22.0
353740,PEREIRA BARRETO,Cap 08,1.0
353740,PEREIRA BARRETO,Cap 09,36.0
353740,PEREIRA BARRETO,Cap 10,106.0
353740,PEREIRA BARRETO,Cap 11,82.0
353740,PEREIRA BARRETO,Cap 12,78.0
353740,PEREIRA BARRETO,Cap 13,120.0
353740,PEREIRA BARRETO,Cap 14,160.0
353740,PEREIRA BARRETO,Cap 15,68.0
353740,PEREIRA BARRETO,Cap 18,28.0
353740,PEREIRA BARRETO,Cap 19,51.0
353740,PEREIRA BARRETO,Cap 21,5.0
353780,PIEDADE,Cap 01,179.0
353780,PIEDADE,Cap 02,60.0
353780,PIEDADE,Cap 03,32.0
353780,PIEDADE,Cap 04,82.0
353780,PIEDADE,Cap 05,240.0
353780,PIEDADE,Cap 06,27.0
353780,PIEDADE,Cap 07,2.0
353780,PIEDADE,Cap 08,8.0
353780,PIEDADE,Cap 09,218.0
353780,PIEDADE,Cap 10,602.0
353780,PIEDADE,Cap 11,266.0
353780,PIEDADE,Cap 12,97.0
353780,PIEDADE,Cap 13,81.0
353780,PIEDADE,Cap 14,351.0
353780,PIEDADE,Cap 15,531.0
353780,PIEDADE,Cap 16,45.0
353780,PIEDADE,Cap 17,4.0
353780,PIEDADE,Cap 18,24.0
353780,PIEDADE,Cap 19,234.0
353780,PIEDADE,Cap 21,5.0
353790,PILAR DO SUL,Cap 01,38.0
353790,PILAR DO SUL,Cap 02,16.0
353790,PILAR DO SUL,Cap 03,33.0
353790,PILAR DO SUL,Cap 04,15.0
353790,PILAR DO SUL,Cap 05,18.0
353790,PILAR DO SUL,Cap 06,4.0
353790,PILAR DO SUL,Cap 07,2.0
353790,PILAR DO SUL,Cap 08,2.0
353790,PILAR DO SUL,Cap 09,94.0
353790,PILAR DO SUL,Cap 10,127.0
353790,PILAR DO SUL,Cap 11,130.0
353790,PILAR DO SUL,Cap 12,116.0
353790,PILAR DO SUL,Cap 13,6.0
353790,PILAR DO SUL,Cap 14,50.0
353790,PILAR DO SUL,Cap 15,256.0
353790,PILAR DO SUL,Cap 16,17.0
353790,PILAR DO SUL,Cap 18,34.0
353790,PILAR DO SUL,Cap 19,78.0
353790,PILAR DO SUL,Cap 21,53.0
353800,PINDAMONHANGABA,Cap 01,241.0
353800,PINDAMONHANGABA,Cap 02,142.0
353800,PINDAMONHANGABA,Cap 03,32.0
353800,PINDAMONHANGABA,Cap 04,70.0
353800,PINDAMONHANGABA,Cap 05,1.0
353800,PINDAMONHANGABA,Cap 06,65.0
353800,PINDAMONHANGABA,Cap 07,10.0
353800,PINDAMONHANGABA,Cap 08,17.0
353800,PINDAMONHANGABA,Cap 09,336.0
353800,PINDAMONHANGABA,Cap 10,623.0
353800,PINDAMONHANGABA,Cap 11,955.0
353800,PINDAMONHANGABA,Cap 12,157.0
353800,PINDAMONHANGABA,Cap 13,108.0
353800,PINDAMONHANGABA,Cap 14,865.0
353800,PINDAMONHANGABA,Cap 15,2401.0
353800,PINDAMONHANGABA,Cap 16,413.0
353800,PINDAMONHANGABA,Cap 17,33.0
353800,PINDAMONHANGABA,Cap 18,120.0
353800,PINDAMONHANGABA,Cap 19,979.0
353800,PINDAMONHANGABA,Cap 21,319.0
353860,PIRACAIA,Cap 01,48.0
353860,PIRACAIA,Cap 02,20.0
353860,PIRACAIA,Cap 03,25.0
353860,PIRACAIA,Cap 04,12.0
353860,PIRACAIA,Cap 05,20.0
353860,PIRACAIA,Cap 06,3.0
353860,PIRACAIA,Cap 09,72.0
353860,PIRACAIA,Cap 10,130.0
353860,PIRACAIA,Cap 11,10.0
353860,PIRACAIA,Cap 12,13.0
353860,PIRACAIA,Cap 13,3.0
353860,PIRACAIA,Cap 14,128.0
353860,PIRACAIA,Cap 18,2.0
353860,PIRACAIA,Cap 19,9.0
353860,PIRACAIA,Cap 21,2.0
353870,PIRACICABA,Cap 01,702.0
353870,PIRACICABA,Cap 02,3928.0
353870,PIRACICABA,Cap 03,226.0
353870,PIRACICABA,Cap 04,795.0
353870,PIRACICABA,Cap 05,28.0
353870,PIRACICABA,Cap 06,693.0
353870,PIRACICABA,Cap 07,3057.0
353870,PIRACICABA,Cap 08,112.0
353870,PIRACICABA,Cap 09,3834.0
353870,PIRACICABA,Cap 10,1976.0
353870,PIRACICABA,Cap 11,5338.0
353870,PIRACICABA,Cap 12,551.0
353870,PIRACICABA,Cap 13,1178.0
353870,PIRACICABA,Cap 14,3595.0
353870,PIRACICABA,Cap 15,4100.0
353870,PIRACICABA,Cap 16,805.0
353870,PIRACICABA,Cap 17,112.0
353870,PIRACICABA,Cap 18,443.0
353870,PIRACICABA,Cap 19,3897.0
353870,PIRACICABA,Cap 21,963.0
353880,PIRAJU,Cap 01,216.0
353880,PIRAJU,Cap 02,25.0
353880,PIRAJU,Cap 03,73.0
353880,PIRAJU,Cap 04,67.0
353880,PIRAJU,Cap 05,18.0
353880,PIRAJU,Cap 06,30.0
353880,PIRAJU,Cap 08,2.0
353880,PIRAJU,Cap 09,166.0
353880,PIRAJU,Cap 10,359.0
353880,PIRAJU,Cap 11,256.0
353880,PIRAJU,Cap 12,21.0
353880,PIRAJU,Cap 13,34.0
353880,PIRAJU,Cap 14,199.0
353880,PIRAJU,Cap 15,282.0
353880,PIRAJU,Cap 16,59.0
353880,PIRAJU,Cap 17,2.0
353880,PIRAJU,Cap 18,87.0
353880,PIRAJU,Cap 19,87.0
353880,PIRAJU,Cap 21,4.0
353890,PIRAJUI,Cap 01,50.0
353890,PIRAJUI,Cap 02,38.0
353890,PIRAJUI,Cap 03,37.0
353890,PIRAJUI,Cap 04,21.0
353890,PIRAJUI,Cap 05,23.0
353890,PIRAJUI,Cap 06,38.0
353890,PIRAJUI,Cap 08,2.0
353890,PIRAJUI,Cap 09,105.0
353890,PIRAJUI,Cap 10,178.0
353890,PIRAJUI,Cap 11,625.0
353890,PIRAJUI,Cap 12,27.0
353890,PIRAJUI,Cap 13,5.0
353890,PIRAJUI,Cap 14,115.0
353890,PIRAJUI,Cap 15,7.0
353890,PIRAJUI,Cap 17,1.0
353890,PIRAJUI,Cap 18,18.0
353890,PIRAJUI,Cap 19,32.0
353890,PIRAJUI,Cap 21,26.0
353900,PIRANGI,Cap 01,52.0
353900,PIRANGI,Cap 02,9.0
353900,PIRANGI,Cap 03,7.0
353900,PIRANGI,Cap 04,30.0
353900,PIRANGI,Cap 05,2.0
353900,PIRANGI,Cap 07,71.0
353900,PIRANGI,Cap 08,2.0
353900,PIRANGI,Cap 09,159.0
353900,PIRANGI,Cap 10,527.0
353900,PIRANGI,Cap 11,527.0
353900,PIRANGI,Cap 12,55.0
353900,PIRANGI,Cap 13,2.0
353900,PIRANGI,Cap 14,75.0
353900,PIRANGI,Cap 15,4.0
353900,PIRANGI,Cap 17,50.0
353900,PIRANGI,Cap 18,12.0
353900,PIRANGI,Cap 21,2.0
353930,PIRASSUNUNGA,Cap 01,78.0
353930,PIRASSUNUNGA,Cap 02,63.0
353930,PIRASSUNUNGA,Cap 03,62.0
353930,PIRASSUNUNGA,Cap 04,64.0
353930,PIRASSUNUNGA,Cap 05,87.0
353930,PIRASSUNUNGA,Cap 06,28.0
353930,PIRASSUNUNGA,Cap 07,6.0
353930,PIRASSUNUNGA,Cap 08,1.0
353930,PIRASSUNUNGA,Cap 09,290.0
353930,PIRASSUNUNGA,Cap 10,380.0
353930,PIRASSUNUNGA,Cap 11,235.0
353930,PIRASSUNUNGA,Cap 12,27.0
353930,PIRASSUNUNGA,Cap 13,29.0
353930,PIRASSUNUNGA,Cap 14,327.0
353930,PIRASSUNUNGA,Cap 15,431.0
353930,PIRASSUNUNGA,Cap 16,49.0
353930,PIRASSUNUNGA,Cap 17,4.0
353930,PIRASSUNUNGA,Cap 18,93.0
353930,PIRASSUNUNGA,Cap 19,358.0
353930,PIRASSUNUNGA,Cap 21,63.0
353940,PIRATININGA,Cap 01,19.0
353940,PIRATININGA,Cap 02,8.0
353940,PIRATININGA,Cap 03,6.0
353940,PIRATININGA,Cap 04,7.0
353940,PIRATININGA,Cap 06,1.0
353940,PIRATININGA,Cap 09,17.0
353940,PIRATININGA,Cap 10,72.0
353940,PIRATININGA,Cap 11,17.0
353940,PIRATININGA,Cap 12,10.0
353940,PIRATININGA,Cap 13,2.0
353940,PIRATININGA,Cap 14,89.0
353940,PIRATININGA,Cap 18,4.0
353940,PIRATININGA,Cap 19,40.0
353950,PITANGUEIRAS,Cap 01,44.0
353950,PITANGUEIRAS,Cap 02,43.0
353950,PITANGUEIRAS,Cap 03,28.0
353950,PITANGUEIRAS,Cap 04,18.0
353950,PITANGUEIRAS,Cap 05,91.0
353950,PITANGUEIRAS,Cap 06,17.0
353950,PITANGUEIRAS,Cap 07,2.0
353950,PITANGUEIRAS,Cap 08,6.0
353950,PITANGUEIRAS,Cap 09,126.0
353950,PITANGUEIRAS,Cap 10,146.0
353950,PITANGUEIRAS,Cap 11,219.0
353950,PITANGUEIRAS,Cap 12,35.0
353950,PITANGUEIRAS,Cap 13,34.0
353950,PITANGUEIRAS,Cap 14,147.0
353950,PITANGUEIRAS,Cap 15,222.0
353950,PITANGUEIRAS,Cap 16,27.0
353950,PITANGUEIRAS,Cap 17,1.0
353950,PITANGUEIRAS,Cap 18,74.0
353950,PITANGUEIRAS,Cap 19,110.0
353950,PITANGUEIRAS,Cap 21,73.0
354000,POMPEIA,Cap 01,40.0
354000,POMPEIA,Cap 02,43.0
354000,POMPEIA,Cap 03,18.0
354000,POMPEIA,Cap 04,13.0
354000,POMPEIA,Cap 05,1.0
354000,POMPEIA,Cap 06,21.0
354000,POMPEIA,Cap 08,2.0
354000,POMPEIA,Cap 09,103.0
354000,POMPEIA,Cap 10,148.0
354000,POMPEIA,Cap 11,35.0
354000,POMPEIA,Cap 12,59.0
354000,POMPEIA,Cap 13,10.0
354000,POMPEIA,Cap 14,103.0
354000,POMPEIA,Cap 15,1.0
354000,POMPEIA,Cap 17,5.0
354000,POMPEIA,Cap 18,33.0
354000,POMPEIA,Cap 19,6.0
354000,POMPEIA,Cap 21,195.0
354020,PONTAL,Cap 01,30.0
354020,PONTAL,Cap 02,12.0
354020,PONTAL,Cap 03,21.0
354020,PONTAL,Cap 04,12.0
354020,PONTAL,Cap 06,9.0
354020,PONTAL,Cap 07,204.0
354020,PONTAL,Cap 08,2.0
354020,PONTAL,Cap 09,282.0
354020,PONTAL,Cap 10,159.0
354020,PONTAL,Cap 11,54.0
354020,PONTAL,Cap 12,28.0
354020,PONTAL,Cap 13,17.0
354020,PONTAL,Cap 14,79.0
354020,PONTAL,Cap 15,209.0
354020,PONTAL,Cap 16,14.0
354020,PONTAL,Cap 17,1.0
354020,PONTAL,Cap 18,98.0
354020,PONTAL,Cap 19,129.0
354020,PONTAL,Cap 21,54.0
354040,POPULINA,Cap 01,19.0
354040,POPULINA,Cap 02,1.0
354040,POPULINA,Cap 03,2.0
354040,POPULINA,Cap 04,37.0
354040,POPULINA,Cap 05,3.0
354040,POPULINA,Cap 08,1.0
354040,POPULINA,Cap 09,5.0
354040,POPULINA,Cap 10,39.0
354040,POPULINA,Cap 11,5.0
354040,POPULINA,Cap 12,7.0
354040,POPULINA,Cap 13,1.0
354040,POPULINA,Cap 14,37.0
354040,POPULINA,Cap 18,1.0
354040,POPULINA,Cap 21,1.0
354060,PORTO FELIZ,Cap 01,150.0
354060,PORTO FELIZ,Cap 02,235.0
354060,PORTO FELIZ,Cap 03,74.0
354060,PORTO FELIZ,Cap 04,62.0
354060,PORTO FELIZ,Cap 05,48.0
354060,PORTO FELIZ,Cap 06,43.0
354060,PORTO FELIZ,Cap 07,1069.0
354060,PORTO FELIZ,Cap 08,4.0
354060,PORTO FELIZ,Cap 09,361.0
354060,PORTO FELIZ,Cap 10,314.0
354060,PORTO FELIZ,Cap 11,565.0
354060,PORTO FELIZ,Cap 12,109.0
354060,PORTO FELIZ,Cap 13,60.0
354060,PORTO FELIZ,Cap 14,441.0
354060,PORTO FELIZ,Cap 15,379.0
354060,PORTO FELIZ,Cap 16,18.0
354060,PORTO FELIZ,Cap 17,9.0
354060,PORTO FELIZ,Cap 18,70.0
354060,PORTO FELIZ,Cap 19,308.0
354060,PORTO FELIZ,Cap 21,104.0
354070,PORTO FERREIRA,Cap 01,116.0
354070,PORTO FERREIRA,Cap 02,54.0
354070,PORTO FERREIRA,Cap 03,91.0
354070,PORTO FERREIRA,Cap 04,73.0
354070,PORTO FERREIRA,Cap 05,2.0
354070,PORTO FERREIRA,Cap 06,48.0
354070,PORTO FERREIRA,Cap 07,1.0
354070,PORTO FERREIRA,Cap 08,3.0
354070,PORTO FERREIRA,Cap 09,192.0
354070,PORTO FERREIRA,Cap 10,385.0
354070,PORTO FERREIRA,Cap 11,274.0
354070,PORTO FERREIRA,Cap 12,62.0
354070,PORTO FERREIRA,Cap 13,39.0
354070,PORTO FERREIRA,Cap 14,337.0
354070,PORTO FERREIRA,Cap 15,389.0
354070,PORTO FERREIRA,Cap 16,28.0
354070,PORTO FERREIRA,Cap 17,3.0
354070,PORTO FERREIRA,Cap 18,93.0
354070,PORTO FERREIRA,Cap 19,215.0
354070,PORTO FERREIRA,Cap 21,53.0
354080,POTIRENDABA,Cap 01,131.0
354080,POTIRENDABA,Cap 02,2.0
354080,POTIRENDABA,Cap 03,6.0
354080,POTIRENDABA,Cap 04,63.0
354080,POTIRENDABA,Cap 05,2.0
354080,POTIRENDABA,Cap 06,5.0
354080,POTIRENDABA,Cap 08,32.0
354080,POTIRENDABA,Cap 09,32.0
354080,POTIRENDABA,Cap 10,193.0
354080,POTIRENDABA,Cap 11,107.0
354080,POTIRENDABA,Cap 12,9.0
354080,POTIRENDABA,Cap 13,28.0
354080,POTIRENDABA,Cap 14,217.0
354080,POTIRENDABA,Cap 15,5.0
354080,POTIRENDABA,Cap 18,4.0
354080,POTIRENDABA,Cap 19,40.0
354100,PRAIA GRANDE,Cap 01,352.0
354100,PRAIA GRANDE,Cap 02,274.0
354100,PRAIA GRANDE,Cap 03,171.0
354100,PRAIA GRANDE,Cap 04,179.0
354100,PRAIA GRANDE,Cap 05,575.0
354100,PRAIA GRANDE,Cap 06,91.0
354100,PRAIA GRANDE,Cap 07,6.0
354100,PRAIA GRANDE,Cap 08,7.0
354100,PRAIA GRANDE,Cap 09,522.0
354100,PRAIA GRANDE,Cap 10,997.0
354100,PRAIA GRANDE,Cap 11,1090.0
354100,PRAIA GRANDE,Cap 12,232.0
354100,PRAIA GRANDE,Cap 13,393.0
354100,PRAIA GRANDE,Cap 14,661.0
354100,PRAIA GRANDE,Cap 15,2004.0
354100,PRAIA GRANDE,Cap 16,1162.0
354100,PRAIA GRANDE,Cap 17,56.0
354100,PRAIA GRANDE,Cap 18,269.0
354100,PRAIA GRANDE,Cap 19,1819.0
354100,PRAIA GRANDE,Cap 21,320.0
354120,PRESIDENTE BERNARDES,Cap 01,392.0
354120,PRESIDENTE BERNARDES,Cap 03,11.0
354120,PRESIDENTE BERNARDES,Cap 04,134.0
354120,PRESIDENTE BERNARDES,Cap 06,57.0
354120,PRESIDENTE BERNARDES,Cap 09,78.0
354120,PRESIDENTE BERNARDES,Cap 10,236.0
354120,PRESIDENTE BERNARDES,Cap 11,141.0
354120,PRESIDENTE BERNARDES,Cap 14,194.0
354120,PRESIDENTE BERNARDES,Cap 18,1.0
354120,PRESIDENTE BERNARDES,Cap 21,1.0
354130,PRESIDENTE EPITACIO,Cap 01,304.0
354130,PRESIDENTE EPITACIO,Cap 02,108.0
354130,PRESIDENTE EPITACIO,Cap 03,26.0
354130,PRESIDENTE EPITACIO,Cap 04,141.0
354130,PRESIDENTE EPITACIO,Cap 05,117.0
354130,PRESIDENTE EPITACIO,Cap 06,26.0
354130,PRESIDENTE EPITACIO,Cap 08,1.0
354130,PRESIDENTE EPITACIO,Cap 09,424.0
354130,PRESIDENTE EPITACIO,Cap 10,299.0
354130,PRESIDENTE EPITACIO,Cap 11,371.0
354130,PRESIDENTE EPITACIO,Cap 12,61.0
354130,PRESIDENTE EPITACIO,Cap 13,23.0
354130,PRESIDENTE EPITACIO,Cap 14,332.0
354130,PRESIDENTE EPITACIO,Cap 15,321.0
354130,PRESIDENTE EPITACIO,Cap 16,7.0
354130,PRESIDENTE EPITACIO,Cap 17,1.0
354130,PRESIDENTE EPITACIO,Cap 18,41.0
354130,PRESIDENTE EPITACIO,Cap 19,314.0
354130,PRESIDENTE EPITACIO,Cap 21,51.0
354140,PRESIDENTE PRUDENTE,Cap 01,1663.0
354140,PRESIDENTE PRUDENTE,Cap 02,6285.0
354140,PRESIDENTE PRUDENTE,Cap 03,268.0
354140,PRESIDENTE PRUDENTE,Cap 04,693.0
354140,PRESIDENTE PRUDENTE,Cap 05,2341.0
354140,PRESIDENTE PRUDENTE,Cap 06,758.0
354140,PRESIDENTE PRUDENTE,Cap 07,3801.0
354140,PRESIDENTE PRUDENTE,Cap 08,87.0
354140,PRESIDENTE PRUDENTE,Cap 09,5284.0
354140,PRESIDENTE PRUDENTE,Cap 10,2155.0
354140,PRESIDENTE PRUDENTE,Cap 11,5140.0
354140,PRESIDENTE PRUDENTE,Cap 12,615.0
354140,PRESIDENTE PRUDENTE,Cap 13,1532.0
354140,PRESIDENTE PRUDENTE,Cap 14,3345.0
354140,PRESIDENTE PRUDENTE,Cap 15,4022.0
354140,PRESIDENTE PRUDENTE,Cap 16,931.0
354140,PRESIDENTE PRUDENTE,Cap 17,260.0
354140,PRESIDENTE PRUDENTE,Cap 18,942.0
354140,PRESIDENTE PRUDENTE,Cap 19,3498.0
354140,PRESIDENTE PRUDENTE,Cap 21,512.0
354150,PRESIDENTE VENCESLAU,Cap 01,120.0
354150,PRESIDENTE VENCESLAU,Cap 02,69.0
354150,PRESIDENTE VENCESLAU,Cap 03,56.0
354150,PRESIDENTE VENCESLAU,Cap 04,89.0
354150,PRESIDENTE VENCESLAU,Cap 05,192.0
354150,PRESIDENTE VENCESLAU,Cap 06,24.0
354150,PRESIDENTE VENCESLAU,Cap 07,1.0
354150,PRESIDENTE VENCESLAU,Cap 08,7.0
354150,PRESIDENTE VENCESLAU,Cap 09,278.0
354150,PRESIDENTE VENCESLAU,Cap 10,380.0
354150,PRESIDENTE VENCESLAU,Cap 11,220.0
354150,PRESIDENTE VENCESLAU,Cap 12,47.0
354150,PRESIDENTE VENCESLAU,Cap 13,28.0
354150,PRESIDENTE VENCESLAU,Cap 14,250.0
354150,PRESIDENTE VENCESLAU,Cap 15,210.0
354150,PRESIDENTE VENCESLAU,Cap 16,9.0
354150,PRESIDENTE VENCESLAU,Cap 17,1.0
354150,PRESIDENTE VENCESLAU,Cap 18,34.0
354150,PRESIDENTE VENCESLAU,Cap 19,157.0
354150,PRESIDENTE VENCESLAU,Cap 21,6.0
354160,PROMISSAO,Cap 01,113.0
354160,PROMISSAO,Cap 02,169.0
354160,PROMISSAO,Cap 03,14.0
354160,PROMISSAO,Cap 04,76.0
354160,PROMISSAO,Cap 05,24.0
354160,PROMISSAO,Cap 06,115.0
354160,PROMISSAO,Cap 08,3.0
354160,PROMISSAO,Cap 09,404.0
354160,PROMISSAO,Cap 10,428.0
354160,PROMISSAO,Cap 11,1241.0
354160,PROMISSAO,Cap 12,79.0
354160,PROMISSAO,Cap 13,240.0
354160,PROMISSAO,Cap 14,534.0
354160,PROMISSAO,Cap 15,7.0
354160,PROMISSAO,Cap 17,16.0
354160,PROMISSAO,Cap 18,66.0
354160,PROMISSAO,Cap 19,361.0
354160,PROMISSAO,Cap 21,344.0
354190,QUELUZ,Cap 01,4.0
354190,QUELUZ,Cap 02,6.0
354190,QUELUZ,Cap 03,1.0
354190,QUELUZ,Cap 04,11.0
354190,QUELUZ,Cap 05,17.0
354190,QUELUZ,Cap 09,16.0
354190,QUELUZ,Cap 10,39.0
354190,QUELUZ,Cap 11,6.0
354190,QUELUZ,Cap 12,8.0
